"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1997",11974.7,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1998",12149.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1999",12094.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2000",11457.3,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2001",10547.6,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2002",10444.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2003",10326.2,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2004",10049.5,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2005",10006.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2006",9656.8,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2007",9579.3,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2008",9077.5,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2009",8833,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2010",8416.7,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2011",8106.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2012",7767.5,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2013",7356.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1978",7745.6,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1979",7325.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1980",6960.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1981",6686.2,"B"
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1982",6646.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1983",6859.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1984",6245.2,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1985",5846.2,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1986",6116.3,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6312.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6222.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1989",5370.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6016.2,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1991",5700.6,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1992",5065,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1993",4775.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1994",4821.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5645,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1996",4721.3,"B"
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5049.6,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1998",4267.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1999",4412,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2000",4764.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2001",4188.4,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4198,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2003",3540.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2004",3886.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2005",3516.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2006",3888.6,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2007",3609.3,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2008",3313.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3413.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3381.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3110.2,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3080.2,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3272.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1978",9959.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9656.5,"B"
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1980",9260,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1981",8877.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1982",8695.7,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8583.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8243.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8077.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1986",7985.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1987",7471.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1988",7493.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7465.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7260.4,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7080,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6745,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6684.7,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6416.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6661.6,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6457.8,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6434.8,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6309.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1999",6289.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2000",6172.7,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5899.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5608.2,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5240.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5109.8,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4909.2,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4755.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4607,"B"
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4611.6,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4696.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4112.2,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4216.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4079.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3928.4,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1978",8593.1,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1979",8347.3,"B"
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1980",8304.5,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1981",7945,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1982",7700,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1983",7672.2,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1984",7247.9,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1985",7048.3,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1986",6827.3,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6658.1,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6528.3,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1989",6343.8,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6279.9,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1991",6392.4,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6335.5,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6005.4,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1994",5875,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5763,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1996",5602.2,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5306.7,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5168,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","1999",4924.3,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2000",4754.6,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2001",4662.2,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4522.9,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4420.2,"B"
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4189.8,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4092,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2006",3943.1,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2007",3872.9,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2008",3757,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3699.3,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3517.8,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3545,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3480.4,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3356.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1978",6865.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1979",6553,"B"
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1980",6452.7,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1981",6223.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1982",5987.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1983",5997.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1984",5809.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1985",5619.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1986",5440,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1987",5230.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1988",5186.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1989",5042.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1990",5009.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1991",4921.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1992",4927,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1993",4850.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1994",4719.7,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1995",4820.7,"B"
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1996",4564.4,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1997",4468,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1998",4551.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1999",4502.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2000",4332.3,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2001",4211,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4112.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4100.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2004",3997.7,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4003,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2006",3881,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2007",3794.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2008",3741.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3659.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3599.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3796.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3433.7,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3335.8,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1985",11295.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1986",10514.6,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1987",10139.5,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1988",9547.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1989",9331,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1990",8996.6,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1991",9279.3,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1992",8952,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1993",8629.2,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1994",8456.1,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1995",8344.9,"B"
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1996",8034.4,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1997",7605.2,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1998",7189.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1999",7098.9,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2000",6830,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2001",6423.6,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2002",6140.6,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5976.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5621.5,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5310.8,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4962.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4832.5,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4652.2,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4582.6,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4454.6,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4246.9,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4041.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3880.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1978",9996,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9571.4,"B"
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1980",9239.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1981",9960.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1982",10021.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8772.1,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1984",9242.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8557.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1986",7883.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1987",8503.6,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1988",8165.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7626.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7631.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7889.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7047.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1993",7265.8,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6584.7,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6357.6,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6658.8,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5972.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5902.1,"B"
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5188.3,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5349.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5379.3,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5302,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5091.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4610.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4356.1,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4601.8,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4233.3,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2008",3602.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3729,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3849.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3759.6,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3382.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3407.8,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1979",17665.7,"B"
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1980",19253.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1981",16516.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1982",15517.2,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1983",14902,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1984",14501,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1985",13928.4,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1986",13041.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1987",13220,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1988",12875.9,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1989",13034.9,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1990",12627.7,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1991",11592.1,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1992",11714.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1993",11525.4,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1994",11246.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1995",11046.4,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1996",10498,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1997",10345.1,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1998",10152.2,"B"
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1999",9800.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2000",10004.2,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2001",9123.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2002",9189.1,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2003",9064.8,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2004",8844.2,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2005",9493.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2006",8694.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2007",8575.4,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2008",8845.7,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2009",8992,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2010",9193.9,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2011",8708.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2012",8571.8,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2013",8281.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1978",7436.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1979",7093.9,"B"
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1980",7002.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1981",6799.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1982",6770.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1983",6638,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1984",6579.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1985",6476.3,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1986",6516.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6282.2,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6060.2,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1989",6138.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6055.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1991",5940.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1992",5833.3,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1993",5906,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1994",5664.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5603.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1996",5592.2,"B"
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5353.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5302.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5332.4,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5245.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5130.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5050.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4921.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4640.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4504.4,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4303.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4125,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4080,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3975.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3884.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3800.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3786.6,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3673.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1978",9887,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9681.7,"B"
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1980",9624.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1981",9175.9,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1982",9109.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8914.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8522.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8705.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1986",8723.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1987",8592,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1988",8370.8,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1989",8166.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7873.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7373.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7221.8,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1993",7017,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6682.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6833.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6707.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6452.9,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6006.2,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5971.5,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5673.4,"B"
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5568.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5489.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5312.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5157.9,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4946.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4804.5,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4843.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4754.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4712.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4497.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4537,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4327.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4149.9,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1978",7231.7,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1979",7255.4,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1980",7126.7,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1981",6897.4,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1982",6954.2,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1983",6883.3,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1984",6756,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1985",6980.5,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1986",6869.1,"B"
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6908.5,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6814.8,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1989",6588.1,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6433.8,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1991",6098.2,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6006.8,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1993",5803.1,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1994",5612.4,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5491.5,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1996",5289.1,"B"
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5279.6,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5317.9,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5211.2,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5199.4,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5006.6,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4885.6,
