"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","DEATHCANCER","TOT","100000PER","A","1978",267.6,
"IRL","DEATHCANCER","TOT","100000PER","A","1979",260.4,"B"
"IRL","DEATHCANCER","TOT","100000PER","A","1980",264.3,
"IRL","DEATHCANCER","TOT","100000PER","A","1981",259.2,
"IRL","DEATHCANCER","TOT","100000PER","A","1982",263.9,
"IRL","DEATHCANCER","TOT","100000PER","A","1983",271.3,
"IRL","DEATHCANCER","TOT","100000PER","A","1984",271.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1985",270.7,
"IRL","DEATHCANCER","TOT","100000PER","A","1986",278.2,
"IRL","DEATHCANCER","TOT","100000PER","A","1987",280.9,
"IRL","DEATHCANCER","TOT","100000PER","A","1988",286.4,
"IRL","DEATHCANCER","TOT","100000PER","A","1989",289.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1990",279.6,
"IRL","DEATHCANCER","TOT","100000PER","A","1991",280.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1992",287.1,
"IRL","DEATHCANCER","TOT","100000PER","A","1993",285.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1994",277.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1995",278.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1996",270.1,
"IRL","DEATHCANCER","TOT","100000PER","A","1997",270.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1998",266.1,
"IRL","DEATHCANCER","TOT","100000PER","A","1999",265.7,
"IRL","DEATHCANCER","TOT","100000PER","A","2000",265.3,
"IRL","DEATHCANCER","TOT","100000PER","A","2001",260.5,
"IRL","DEATHCANCER","TOT","100000PER","A","2002",251.7,
"IRL","DEATHCANCER","TOT","100000PER","A","2003",250.1,
"IRL","DEATHCANCER","TOT","100000PER","A","2004",251.8,
"IRL","DEATHCANCER","TOT","100000PER","A","2005",243,
"IRL","DEATHCANCER","TOT","100000PER","A","2006",248.7,
"IRL","DEATHCANCER","TOT","100000PER","A","2007",240.3,"B"
"IRL","DEATHCANCER","TOT","100000PER","A","2008",242.4,
"IRL","DEATHCANCER","TOT","100000PER","A","2009",242.5,
"IRL","DEATHCANCER","TOT","100000PER","A","2010",225.3,
"IRL","DEATHCANCER","TOT","100000PER","A","2011",237.2,
"IRL","DEATHCANCER","TOT","100000PER","A","2012",228.7,
"IRL","DEATHCANCER","TOT","100000PER","A","2013",227,
"IRL","DEATHCANCER","TOT","100000PER","A","2014",226.7,
"ITA","DEATHCANCER","TOT","100000PER","A","1978",241.9,
"ITA","DEATHCANCER","TOT","100000PER","A","1979",244.9,"B"
"ITA","DEATHCANCER","TOT","100000PER","A","1980",245.6,
"ITA","DEATHCANCER","TOT","100000PER","A","1981",244.9,
"ITA","DEATHCANCER","TOT","100000PER","A","1982",256,
"ITA","DEATHCANCER","TOT","100000PER","A","1983",261.1,
"ITA","DEATHCANCER","TOT","100000PER","A","1984",258.4,
"ITA","DEATHCANCER","TOT","100000PER","A","1985",260.3,
"ITA","DEATHCANCER","TOT","100000PER","A","1986",258.7,
"ITA","DEATHCANCER","TOT","100000PER","A","1987",263.3,
"ITA","DEATHCANCER","TOT","100000PER","A","1988",264.5,
"ITA","DEATHCANCER","TOT","100000PER","A","1989",259.8,
"ITA","DEATHCANCER","TOT","100000PER","A","1990",259.2,
"ITA","DEATHCANCER","TOT","100000PER","A","1991",260.1,
"ITA","DEATHCANCER","TOT","100000PER","A","1992",259.1,
"ITA","DEATHCANCER","TOT","100000PER","A","1993",258.2,
"ITA","DEATHCANCER","TOT","100000PER","A","1994",257.2,
"ITA","DEATHCANCER","TOT","100000PER","A","1995",245.8,
"ITA","DEATHCANCER","TOT","100000PER","A","1996",244.8,
"ITA","DEATHCANCER","TOT","100000PER","A","1997",241.2,
"ITA","DEATHCANCER","TOT","100000PER","A","1998",239.4,
"ITA","DEATHCANCER","TOT","100000PER","A","1999",234.7,
"ITA","DEATHCANCER","TOT","100000PER","A","2000",234.5,
"ITA","DEATHCANCER","TOT","100000PER","A","2001",235.8,
"ITA","DEATHCANCER","TOT","100000PER","A","2002",228.1,
"ITA","DEATHCANCER","TOT","100000PER","A","2003",226.7,"B"
"ITA","DEATHCANCER","TOT","100000PER","A","2004",224.2,
"ITA","DEATHCANCER","TOT","100000PER","A","2005",219.6,
"ITA","DEATHCANCER","TOT","100000PER","A","2006",216.1,
"ITA","DEATHCANCER","TOT","100000PER","A","2007",215.1,
"ITA","DEATHCANCER","TOT","100000PER","A","2008",212.2,
"ITA","DEATHCANCER","TOT","100000PER","A","2009",210.6,
"ITA","DEATHCANCER","TOT","100000PER","A","2010",207.1,
"ITA","DEATHCANCER","TOT","100000PER","A","2011",207.3,
"ITA","DEATHCANCER","TOT","100000PER","A","2012",205.4,
"ITA","DEATHCANCER","TOT","100000PER","A","2013",199.3,
"ITA","DEATHCANCER","TOT","100000PER","A","2014",195.9,
"JPN","DEATHCANCER","TOT","100000PER","A","1978",202.2,
"JPN","DEATHCANCER","TOT","100000PER","A","1979",204.6,"B"
"JPN","DEATHCANCER","TOT","100000PER","A","1980",203.5,
"JPN","DEATHCANCER","TOT","100000PER","A","1981",206.6,
"JPN","DEATHCANCER","TOT","100000PER","A","1982",205.1,
"JPN","DEATHCANCER","TOT","100000PER","A","1983",207.5,
"JPN","DEATHCANCER","TOT","100000PER","A","1984",209.1,
"JPN","DEATHCANCER","TOT","100000PER","A","1985",209.7,
"JPN","DEATHCANCER","TOT","100000PER","A","1986",206.8,
"JPN","DEATHCANCER","TOT","100000PER","A","1987",208.7,
"JPN","DEATHCANCER","TOT","100000PER","A","1988",208.9,
"JPN","DEATHCANCER","TOT","100000PER","A","1989",209.7,
"JPN","DEATHCANCER","TOT","100000PER","A","1990",207.9,
"JPN","DEATHCANCER","TOT","100000PER","A","1991",207.3,
"JPN","DEATHCANCER","TOT","100000PER","A","1992",208.2,
"JPN","DEATHCANCER","TOT","100000PER","A","1993",205.1,
"JPN","DEATHCANCER","TOT","100000PER","A","1994",206.5,
"JPN","DEATHCANCER","TOT","100000PER","A","1995",216.7,"B"
"JPN","DEATHCANCER","TOT","100000PER","A","1996",216.2,
"JPN","DEATHCANCER","TOT","100000PER","A","1997",212.7,
"JPN","DEATHCANCER","TOT","100000PER","A","1998",212.6,
"JPN","DEATHCANCER","TOT","100000PER","A","1999",211.8,
"JPN","DEATHCANCER","TOT","100000PER","A","2000",208,
"JPN","DEATHCANCER","TOT","100000PER","A","2001",205.1,
"JPN","DEATHCANCER","TOT","100000PER","A","2002",201.4,
"JPN","DEATHCANCER","TOT","100000PER","A","2003",198.8,
"JPN","DEATHCANCER","TOT","100000PER","A","2004",200,
"JPN","DEATHCANCER","TOT","100000PER","A","2005",196.6,
"JPN","DEATHCANCER","TOT","100000PER","A","2006",193.5,
"JPN","DEATHCANCER","TOT","100000PER","A","2007",191.9,
"JPN","DEATHCANCER","TOT","100000PER","A","2008",190.4,
"JPN","DEATHCANCER","TOT","100000PER","A","2009",186.1,
"JPN","DEATHCANCER","TOT","100000PER","A","2010",186.1,
"JPN","DEATHCANCER","TOT","100000PER","A","2011",183.9,
"JPN","DEATHCANCER","TOT","100000PER","A","2012",181.1,
"JPN","DEATHCANCER","TOT","100000PER","A","2013",179,
"JPN","DEATHCANCER","TOT","100000PER","A","2014",176.6,
"KOR","DEATHCANCER","TOT","100000PER","A","1985",156.2,
"KOR","DEATHCANCER","TOT","100000PER","A","1986",158.4,
"KOR","DEATHCANCER","TOT","100000PER","A","1987",159.2,
"KOR","DEATHCANCER","TOT","100000PER","A","1988",165.4,
"KOR","DEATHCANCER","TOT","100000PER","A","1989",170.2,
"KOR","DEATHCANCER","TOT","100000PER","A","1990",174.7,
"KOR","DEATHCANCER","TOT","100000PER","A","1991",171.4,
"KOR","DEATHCANCER","TOT","100000PER","A","1992",196.8,
"KOR","DEATHCANCER","TOT","100000PER","A","1993",209.9,
"KOR","DEATHCANCER","TOT","100000PER","A","1994",218.7,
"KOR","DEATHCANCER","TOT","100000PER","A","1995",211.5,"B"
"KOR","DEATHCANCER","TOT","100000PER","A","1996",206.9,
"KOR","DEATHCANCER","TOT","100000PER","A","1997",207.3,
"KOR","DEATHCANCER","TOT","100000PER","A","1998",197.8,
"KOR","DEATHCANCER","TOT","100000PER","A","1999",205.1,
"KOR","DEATHCANCER","TOT","100000PER","A","2000",217.2,
"KOR","DEATHCANCER","TOT","100000PER","A","2001",215.6,
"KOR","DEATHCANCER","TOT","100000PER","A","2002",224.8,
"KOR","DEATHCANCER","TOT","100000PER","A","2003",219.7,
"KOR","DEATHCANCER","TOT","100000PER","A","2004",213.7,
"KOR","DEATHCANCER","TOT","100000PER","A","2005",210,
"KOR","DEATHCANCER","TOT","100000PER","A","2006",204.1,
"KOR","DEATHCANCER","TOT","100000PER","A","2007",203.6,
"KOR","DEATHCANCER","TOT","100000PER","A","2008",199.5,
"KOR","DEATHCANCER","TOT","100000PER","A","2009",193.8,
"KOR","DEATHCANCER","TOT","100000PER","A","2010",193.7,
"KOR","DEATHCANCER","TOT","100000PER","A","2011",185.1,
"KOR","DEATHCANCER","TOT","100000PER","A","2012",183.3,
"KOR","DEATHCANCER","TOT","100000PER","A","2013",178.9,
"KOR","DEATHCANCER","TOT","100000PER","A","2014",175,
"LUX","DEATHCANCER","TOT","100000PER","A","1978",298.3,
"LUX","DEATHCANCER","TOT","100000PER","A","1979",275,"B"
"LUX","DEATHCANCER","TOT","100000PER","A","1980",305.9,
"LUX","DEATHCANCER","TOT","100000PER","A","1981",309,
"LUX","DEATHCANCER","TOT","100000PER","A","1982",325.6,
"LUX","DEATHCANCER","TOT","100000PER","A","1983",307.6,
"LUX","DEATHCANCER","TOT","100000PER","A","1984",293.4,
"LUX","DEATHCANCER","TOT","100000PER","A","1985",303,
"LUX","DEATHCANCER","TOT","100000PER","A","1986",288.3,
"LUX","DEATHCANCER","TOT","100000PER","A","1987",312.4,
"LUX","DEATHCANCER","TOT","100000PER","A","1988",290.5,
"LUX","DEATHCANCER","TOT","100000PER","A","1989",278.1,
"LUX","DEATHCANCER","TOT","100000PER","A","1990",280.2,
"LUX","DEATHCANCER","TOT","100000PER","A","1991",271.6,
"LUX","DEATHCANCER","TOT","100000PER","A","1992",279.5,
"LUX","DEATHCANCER","TOT","100000PER","A","1993",277.7,
"LUX","DEATHCANCER","TOT","100000PER","A","1994",256.9,
"LUX","DEATHCANCER","TOT","100000PER","A","1995",271.2,
"LUX","DEATHCANCER","TOT","100000PER","A","1996",254.3,
"LUX","DEATHCANCER","TOT","100000PER","A","1997",248.6,
"LUX","DEATHCANCER","TOT","100000PER","A","1998",253.5,"B"
"LUX","DEATHCANCER","TOT","100000PER","A","1999",226.3,
"LUX","DEATHCANCER","TOT","100000PER","A","2000",235.9,
"LUX","DEATHCANCER","TOT","100000PER","A","2001",227.3,
"LUX","DEATHCANCER","TOT","100000PER","A","2002",220.2,
"LUX","DEATHCANCER","TOT","100000PER","A","2003",229,
"LUX","DEATHCANCER","TOT","100000PER","A","2004",210.9,
"LUX","DEATHCANCER","TOT","100000PER","A","2005",206.1,
"LUX","DEATHCANCER","TOT","100000PER","A","2006",204.5,
"LUX","DEATHCANCER","TOT","100000PER","A","2007",220.3,
"LUX","DEATHCANCER","TOT","100000PER","A","2008",201.1,
"LUX","DEATHCANCER","TOT","100000PER","A","2009",215.2,
"LUX","DEATHCANCER","TOT","100000PER","A","2010",209.9,
"LUX","DEATHCANCER","TOT","100000PER","A","2011",207.9,
"LUX","DEATHCANCER","TOT","100000PER","A","2012",205.5,
"LUX","DEATHCANCER","TOT","100000PER","A","2013",189.1,
"LUX","DEATHCANCER","TOT","100000PER","A","2014",199.9,
"MEX","DEATHCANCER","TOT","100000PER","A","1979",130.8,"B"
"MEX","DEATHCANCER","TOT","100000PER","A","1980",119.7,
"MEX","DEATHCANCER","TOT","100000PER","A","1981",135.9,
"MEX","DEATHCANCER","TOT","100000PER","A","1982",139.7,
"MEX","DEATHCANCER","TOT","100000PER","A","1983",148.2,
"MEX","DEATHCANCER","TOT","100000PER","A","1984",139.2,
"MEX","DEATHCANCER","TOT","100000PER","A","1985",150.2,
"MEX","DEATHCANCER","TOT","100000PER","A","1986",151.7,
"MEX","DEATHCANCER","TOT","100000PER","A","1987",154.2,
"MEX","DEATHCANCER","TOT","100000PER","A","1988",157.5,
"MEX","DEATHCANCER","TOT","100000PER","A","1989",157.6,
"MEX","DEATHCANCER","TOT","100000PER","A","1990",155.5,
"MEX","DEATHCANCER","TOT","100000PER","A","1991",154.3,
"MEX","DEATHCANCER","TOT","100000PER","A","1992",158.3,
"MEX","DEATHCANCER","TOT","100000PER","A","1993",158.3,
"MEX","DEATHCANCER","TOT","100000PER","A","1994",160.4,
"MEX","DEATHCANCER","TOT","100000PER","A","1995",160.6,
"MEX","DEATHCANCER","TOT","100000PER","A","1996",139.1,
"MEX","DEATHCANCER","TOT","100000PER","A","1997",137.7,
"MEX","DEATHCANCER","TOT","100000PER","A","1998",137.2,"B"
"MEX","DEATHCANCER","TOT","100000PER","A","1999",136.3,
"MEX","DEATHCANCER","TOT","100000PER","A","2000",141.3,
"MEX","DEATHCANCER","TOT","100000PER","A","2001",134.5,
"MEX","DEATHCANCER","TOT","100000PER","A","2002",136.1,
"MEX","DEATHCANCER","TOT","100000PER","A","2003",136.2,
"MEX","DEATHCANCER","TOT","100000PER","A","2004",134.9,
"MEX","DEATHCANCER","TOT","100000PER","A","2005",136.5,
"MEX","DEATHCANCER","TOT","100000PER","A","2006",131.8,
"MEX","DEATHCANCER","TOT","100000PER","A","2007",127.2,
"MEX","DEATHCANCER","TOT","100000PER","A","2008",128.4,
"MEX","DEATHCANCER","TOT","100000PER","A","2009",124.3,
"MEX","DEATHCANCER","TOT","100000PER","A","2010",124.4,
"MEX","DEATHCANCER","TOT","100000PER","A","2011",121,
"MEX","DEATHCANCER","TOT","100000PER","A","2012",120.2,
"MEX","DEATHCANCER","TOT","100000PER","A","2013",116.1,
"MEX","DEATHCANCER","TOT","100000PER","A","2014",117.9,
"NLD","DEATHCANCER","TOT","100000PER","A","1978",288.3,
"NLD","DEATHCANCER","TOT","100000PER","A","1979",287.6,"B"
"NLD","DEATHCANCER","TOT","100000PER","A","1980",286.9,
"NLD","DEATHCANCER","TOT","100000PER","A","1981",290.3,
"NLD","DEATHCANCER","TOT","100000PER","A","1982",287.4,
"NLD","DEATHCANCER","TOT","100000PER","A","1983",285.8,
"NLD","DEATHCANCER","TOT","100000PER","A","1984",286.2,
"NLD","DEATHCANCER","TOT","100000PER","A","1985",285.6,
"NLD","DEATHCANCER","TOT","100000PER","A","1986",287.8,
"NLD","DEATHCANCER","TOT","100000PER","A","1987",292.1,
"NLD","DEATHCANCER","TOT","100000PER","A","1988",289.7,
"NLD","DEATHCANCER","TOT","100000PER","A","1989",285.8,
"NLD","DEATHCANCER","TOT","100000PER","A","1990",279.6,
"NLD","DEATHCANCER","TOT","100000PER","A","1991",278.5,
"NLD","DEATHCANCER","TOT","100000PER","A","1992",276.8,
"NLD","DEATHCANCER","TOT","100000PER","A","1993",276.9,
"NLD","DEATHCANCER","TOT","100000PER","A","1994",273,
"NLD","DEATHCANCER","TOT","100000PER","A","1995",269.2,
"NLD","DEATHCANCER","TOT","100000PER","A","1996",270.2,"B"
"NLD","DEATHCANCER","TOT","100000PER","A","1997",265.8,
"NLD","DEATHCANCER","TOT","100000PER","A","1998",263.7,
"NLD","DEATHCANCER","TOT","100000PER","A","1999",264.7,
"NLD","DEATHCANCER","TOT","100000PER","A","2000",258.3,
"NLD","DEATHCANCER","TOT","100000PER","A","2001",253.1,
"NLD","DEATHCANCER","TOT","100000PER","A","2002",252.2,
"NLD","DEATHCANCER","TOT","100000PER","A","2003",249,
"NLD","DEATHCANCER","TOT","100000PER","A","2004",248.7,
"NLD","DEATHCANCER","TOT","100000PER","A","2005",248,
"NLD","DEATHCANCER","TOT","100000PER","A","2006",243.9,
"NLD","DEATHCANCER","TOT","100000PER","A","2007",240.6,
"NLD","DEATHCANCER","TOT","100000PER","A","2008",241.2,
"NLD","DEATHCANCER","TOT","100000PER","A","2009",239.3,
"NLD","DEATHCANCER","TOT","100000PER","A","2010",240.1,
"NLD","DEATHCANCER","TOT","100000PER","A","2011",237.6,
"NLD","DEATHCANCER","TOT","100000PER","A","2012",235,
"NLD","DEATHCANCER","TOT","100000PER","A","2013",224.3,
"NLD","DEATHCANCER","TOT","100000PER","A","2014",222.6,
"NZL","DEATHCANCER","TOT","100000PER","A","1978",260.1,
"NZL","DEATHCANCER","TOT","100000PER","A","1979",262.9,"B"
"NZL","DEATHCANCER","TOT","100000PER","A","1980",261.7,
"NZL","DEATHCANCER","TOT","100000PER","A","1981",263.3,
"NZL","DEATHCANCER","TOT","100000PER","A","1982",263.7,
"NZL","DEATHCANCER","TOT","100000PER","A","1983",267.3,
"NZL","DEATHCANCER","TOT","100000PER","A","1984",263.3,
"NZL","DEATHCANCER","TOT","100000PER","A","1985",270.4,
"NZL","DEATHCANCER","TOT","100000PER","A","1986",266.2,
"NZL","DEATHCANCER","TOT","100000PER","A","1987",269.8,
"NZL","DEATHCANCER","TOT","100000PER","A","1988",271.5,
"NZL","DEATHCANCER","TOT","100000PER","A","1989",273.2,
"NZL","DEATHCANCER","TOT","100000PER","A","1990",271.4,
"NZL","DEATHCANCER","TOT","100000PER","A","1991",261.7,
"NZL","DEATHCANCER","TOT","100000PER","A","1992",260.6,
"NZL","DEATHCANCER","TOT","100000PER","A","1993",264.7,
"NZL","DEATHCANCER","TOT","100000PER","A","1994",262.7,
"NZL","DEATHCANCER","TOT","100000PER","A","1995",265,
"NZL","DEATHCANCER","TOT","100000PER","A","1996",260.9,
"NZL","DEATHCANCER","TOT","100000PER","A","1997",250.6,
"NZL","DEATHCANCER","TOT","100000PER","A","1998",256.6,
"NZL","DEATHCANCER","TOT","100000PER","A","1999",252.7,
"NZL","DEATHCANCER","TOT","100000PER","A","2000",245.8,"B"
"NZL","DEATHCANCER","TOT","100000PER","A","2001",246.6,
"NZL","DEATHCANCER","TOT","100000PER","A","2002",240.8,
"NZL","DEATHCANCER","TOT","100000PER","A","2003",238.7,
"NZL","DEATHCANCER","TOT","100000PER","A","2004",236.6,
"NZL","DEATHCANCER","TOT","100000PER","A","2005",226.2,
"NZL","DEATHCANCER","TOT","100000PER","A","2006",224.3,
"NZL","DEATHCANCER","TOT","100000PER","A","2007",229.8,
"NZL","DEATHCANCER","TOT","100000PER","A","2008",225.3,
"NZL","DEATHCANCER","TOT","100000PER","A","2009",216.5,
"NZL","DEATHCANCER","TOT","100000PER","A","2010",213.9,
"NZL","DEATHCANCER","TOT","100000PER","A","2011",215.7,
"NZL","DEATHCANCER","TOT","100000PER","A","2012",209.9,
"NZL","DEATHCANCER","TOT","100000PER","A","2013",211.4,
"NZL","DEATHCANCER","TOT","100000PER","A","2014",210.2,
"NOR","DEATHCANCER","TOT","100000PER","A","1978",228.1,
"NOR","DEATHCANCER","TOT","100000PER","A","1979",228.5,
"NOR","DEATHCANCER","TOT","100000PER","A","1980",226.5,
"NOR","DEATHCANCER","TOT","100000PER","A","1981",232.5,
"NOR","DEATHCANCER","TOT","100000PER","A","1982",232.2,
"NOR","DEATHCANCER","TOT","100000PER","A","1983",231.3,
"NOR","DEATHCANCER","TOT","100000PER","A","1984",230.1,
"NOR","DEATHCANCER","TOT","100000PER","A","1985",235.9,
"NOR","DEATHCANCER","TOT","100000PER","A","1986",234.2,"B"
"NOR","DEATHCANCER","TOT","100000PER","A","1987",232,
"NOR","DEATHCANCER","TOT","100000PER","A","1988",239.1,
"NOR","DEATHCANCER","TOT","100000PER","A","1989",233.1,
"NOR","DEATHCANCER","TOT","100000PER","A","1990",231,
"NOR","DEATHCANCER","TOT","100000PER","A","1991",228.7,
"NOR","DEATHCANCER","TOT","100000PER","A","1992",227.3,
"NOR","DEATHCANCER","TOT","100000PER","A","1993",235.1,
"NOR","DEATHCANCER","TOT","100000PER","A","1994",237.4,
"NOR","DEATHCANCER","TOT","100000PER","A","1995",235.3,
"NOR","DEATHCANCER","TOT","100000PER","A","1996",239.7,"B"
"NOR","DEATHCANCER","TOT","100000PER","A","1997",238.5,
"NOR","DEATHCANCER","TOT","100000PER","A","1998",229,
"NOR","DEATHCANCER","TOT","100000PER","A","1999",229.5,
"NOR","DEATHCANCER","TOT","100000PER","A","2000",228.4,
"NOR","DEATHCANCER","TOT","100000PER","A","2001",228.7,
"NOR","DEATHCANCER","TOT","100000PER","A","2002",229,
"NOR","DEATHCANCER","TOT","100000PER","A","2003",224.1,
"NOR","DEATHCANCER","TOT","100000PER","A","2004",221.3,
"NOR","DEATHCANCER","TOT","100000PER","A","2005",220.1,
"NOR","DEATHCANCER","TOT","100000PER","A","2006",214.6,
"NOR","DEATHCANCER","TOT","100000PER","A","2007",217.1,
"NOR","DEATHCANCER","TOT","100000PER","A","2008",213.4,
"NOR","DEATHCANCER","TOT","100000PER","A","2009",208.5,
"NOR","DEATHCANCER","TOT","100000PER","A","2010",212.7,
"NOR","DEATHCANCER","TOT","100000PER","A","2011",208.1,
"NOR","DEATHCANCER","TOT","100000PER","A","2012",204.2,
"NOR","DEATHCANCER","TOT","100000PER","A","2013",196.4,
"NOR","DEATHCANCER","TOT","100000PER","A","2014",198.2,
"POL","DEATHCANCER","TOT","100000PER","A","1978",222,
"POL","DEATHCANCER","TOT","100000PER","A","1979",222.3,
"POL","DEATHCANCER","TOT","100000PER","A","1980",232.7,"B"
"POL","DEATHCANCER","TOT","100000PER","A","1981",234.5,
"POL","DEATHCANCER","TOT","100000PER","A","1982",234.8,
"POL","DEATHCANCER","TOT","100000PER","A","1983",241,
"POL","DEATHCANCER","TOT","100000PER","A","1984",245.5,
"POL","DEATHCANCER","TOT","100000PER","A","1985",246.7,
"POL","DEATHCANCER","TOT","100000PER","A","1986",248.3,
"POL","DEATHCANCER","TOT","100000PER","A","1987",250.5,
"POL","DEATHCANCER","TOT","100000PER","A","1988",253.6,
"POL","DEATHCANCER","TOT","100000PER","A","1989",252,
"POL","DEATHCANCER","TOT","100000PER","A","1990",254.3,
"POL","DEATHCANCER","TOT","100000PER","A","1991",255.2,
"POL","DEATHCANCER","TOT","100000PER","A","1992",252.5,
"POL","DEATHCANCER","TOT","100000PER","A","1993",257,
